employee_id,skill_id,skill_name,proficiency,years_experience,last_used_date
EMP1270,SKL018,Scrum,Expert,1,2025-03-13
EMP1271,SKL013,Data Analysis,Expert,1,2023-11-14
EMP1271,SKL014,Git,Advanced,0,2023-12-30
EMP1271,SKL020,Business Analysis,Intermediate,0,2025-09-15
EMP1271,SKL029,Creativity,Intermediate,0,2024-11-25
EMP1271,SKL026,Team Collaboration,Expert,0,2024-01-03
EMP1271,SKL006,Node.js,Advanced,0,2024-04-07
EMP1271,SKL003,JavaScript,Beginner,0,2023-12-20
EMP1271,SKL007,Docker,Advanced,1,2025-03-16
EMP1271,SKL025,Communication,Intermediate,0,2024-02-27
EMP1271,SKL002,Java,Intermediate,0,2025-11-07
EMP1272,SKL027,Problem Solving,Intermediate,2,2024-04-16
EMP1272,SKL022,Financial Modeling,Advanced,0,2024-02-15
EMP1272,SKL011,Machine Learning,Advanced,0,2024-01-20
EMP1272,SKL012,Deep Learning,Expert,3,2024-03-23
EMP1272,SKL005,React,Intermediate,5,2025-02-12
EMP1272,SKL009,AWS,Advanced,0,2025-01-09
EMP1273,SKL016,Project Management,Beginner,0,2025-08-16
EMP1273,SKL018,Scrum,Intermediate,1,2025-07-19
EMP1273,SKL004,SQL,Advanced,1,2025-11-02
EMP1273,SKL015,CI/CD,Expert,1,2024-04-16
EMP1273,SKL020,Business Analysis,Advanced,1,2024-05-11
EMP1274,SKL009,AWS,Beginner,4,2024-12-08
EMP1274,SKL028,Critical Thinking,Advanced,8,2024-01-09
EMP1274,SKL011,Machine Learning,Beginner,9,2024-10-06
EMP1274,SKL021,Stakeholder Management,Beginner,5,2025-05-26
EMP1274,SKL026,Team Collaboration,Advanced,9,2024-11-06
EMP1274,SKL023,Market Research,Advanced,8,2024-07-08
EMP1274,SKL015,CI/CD,Beginner,9,2024-03-16
EMP1274,SKL030,Time Management,Intermediate,9,2025-05-23
EMP1274,SKL022,Financial Modeling,Beginner,6,2024-04-11
EMP1275,SKL027,Problem Solving,Advanced,15,2024-05-18
EMP1275,SKL031,Adaptability,Intermediate,7,2024-10-04
EMP1275,SKL021,Stakeholder Management,Expert,6,2024-03-26
EMP1275,SKL001,Python,Advanced,13,2025-02-22
EMP1275,SKL029,Creativity,Advanced,15,2024-05-21
EMP1276,SKL030,Time Management,Beginner,2,2024-07-02
EMP1276,SKL029,Creativity,Advanced,7,2024-06-18
EMP1276,SKL004,SQL,Intermediate,11,2025-01-30
EMP1277,SKL014,Git,Expert,15,2024-10-23
EMP1277,SKL019,Product Strategy,Intermediate,7,2025-03-17
EMP1277,SKL020,Business Analysis,Intermediate,2,2024-04-14
EMP1277,SKL016,Project Management,Advanced,8,2024-06-08
EMP1277,SKL010,Azure,Beginner,4,2025-09-09
EMP1277,SKL006,Node.js,Beginner,9,2025-07-08
EMP1277,SKL008,Kubernetes,Advanced,13,2024-11-17
EMP1277,SKL001,Python,Expert,15,2024-01-11
EMP1278,SKL012,Deep Learning,Expert,4,2024-08-15
EMP1278,SKL005,React,Expert,3,2024-09-14
EMP1278,SKL027,Problem Solving,Beginner,4,2024-08-29
EMP1278,SKL014,Git,Expert,2,2024-03-19
EMP1278,SKL026,Team Collaboration,Expert,0,2024-11-09
EMP1278,SKL020,Business Analysis,Beginner,4,2024-10-17
EMP1278,SKL013,Data Analysis,Intermediate,3,2024-10-03
EMP1278,SKL010,Azure,Beginner,2,2024-12-06
EMP1278,SKL004,SQL,Beginner,3,2025-02-25
EMP1279,SKL019,Product Strategy,Expert,7,2025-06-02
EMP1279,SKL010,Azure,Advanced,3,2024-10-11
EMP1279,SKL027,Problem Solving,Expert,0,2025-06-22
EMP1279,SKL024,Leadership,Intermediate,4,2024-03-10
EMP1279,SKL004,SQL,Beginner,6,2025-08-07
EMP1279,SKL012,Deep Learning,Expert,1,2025-07-18
EMP1279,SKL003,JavaScript,Intermediate,1,2024-11-18
EMP1279,SKL008,Kubernetes,Expert,5,2023-11-25
EMP1280,SKL026,Team Collaboration,Beginner,5,2025-06-23
EMP1280,SKL011,Machine Learning,Intermediate,6,2024-09-01
EMP1280,SKL022,Financial Modeling,Intermediate,4,2024-10-06
EMP1280,SKL019,Product Strategy,Intermediate,3,2025-09-03
EMP1280,SKL005,React,Beginner,2,2024-01-13
EMP1280,SKL013,Data Analysis,Expert,8,2025-06-21
EMP1280,SKL016,Project Management,Beginner,5,2025-10-14
EMP1280,SKL027,Problem Solving,Intermediate,8,2025-10-25
EMP1280,SKL029,Creativity,Expert,7,2024-06-30
EMP1281,SKL004,SQL,Advanced,1,2025-02-14
EMP1281,SKL005,React,Expert,4,2024-12-31
EMP1281,SKL024,Leadership,Expert,7,2024-03-07
EMP1281,SKL010,Azure,Intermediate,4,2025-01-12
EMP1281,SKL025,Communication,Beginner,2,2025-05-27
EMP1281,SKL012,Deep Learning,Expert,4,2024-03-25
EMP1281,SKL002,Java,Advanced,4,2024-05-27
EMP1281,SKL017,Agile,Expert,2,2024-08-31
EMP1281,SKL031,Adaptability,Beginner,1,2024-11-04
EMP1281,SKL014,Git,Beginner,7,2024-07-04
EMP1281,SKL013,Data Analysis,Intermediate,0,2024-10-27
EMP1281,SKL006,Node.js,Beginner,2,2024-06-16
EMP1282,SKL004,SQL,Beginner,1,2024-08-27
EMP1282,SKL019,Product Strategy,Intermediate,0,2025-01-19
EMP1282,SKL027,Problem Solving,Beginner,1,2025-02-22
EMP1282,SKL020,Business Analysis,Expert,0,2024-11-17
EMP1282,SKL016,Project Management,Beginner,1,2024-01-04
EMP1282,SKL029,Creativity,Expert,0,2024-07-25
EMP1282,SKL028,Critical Thinking,Expert,1,2024-02-24
EMP1282,SKL003,JavaScript,Beginner,0,2025-05-18
EMP1282,SKL002,Java,Intermediate,1,2024-11-08
EMP1282,SKL010,Azure,Advanced,1,2024-04-10
EMP1283,SKL029,Creativity,Expert,3,2024-03-09
EMP1283,SKL011,Machine Learning,Beginner,6,2025-10-21
EMP1283,SKL014,Git,Advanced,9,2024-04-05
EMP1283,SKL015,CI/CD,Advanced,9,2023-11-13
EMP1283,SKL005,React,Intermediate,0,2023-11-19
EMP1283,SKL008,Kubernetes,Advanced,7,2025-09-09
EMP1283,SKL030,Time Management,Intermediate,13,2024-12-02
EMP1283,SKL007,Docker,Intermediate,6,2025-05-30
EMP1283,SKL018,Scrum,Advanced,10,2025-05-26
EMP1283,SKL017,Agile,Intermediate,11,2024-08-26
EMP1284,SKL017,Agile,Beginner,10,2024-11-25
EMP1284,SKL022,Financial Modeling,Intermediate,11,2024-09-19
EMP1284,SKL018,Scrum,Advanced,5,2025-10-29
EMP1284,SKL021,Stakeholder Management,Intermediate,10,2024-09-27
EMP1284,SKL013,Data Analysis,Beginner,12,2025-11-09
EMP1284,SKL001,Python,Advanced,7,2024-09-11
EMP1285,SKL018,Scrum,Beginner,1,2025-06-08
EMP1285,SKL015,CI/CD,Beginner,6,2024-08-25
EMP1285,SKL001,Python,Advanced,4,2024-09-03
EMP1285,SKL029,Creativity,Expert,6,2024-11-24
EMP1285,SKL026,Team Collaboration,Intermediate,1,2024-07-06
EMP1285,SKL027,Problem Solving,Intermediate,1,2025-03-21
EMP1285,SKL012,Deep Learning,Beginner,8,2025-02-08
EMP1285,SKL006,Node.js,Beginner,4,2024-01-04
EMP1285,SKL003,JavaScript,Intermediate,3,2024-09-22
EMP1285,SKL019,Product Strategy,Expert,7,2025-09-27
EMP1285,SKL007,Docker,Advanced,4,2023-12-10
EMP1285,SKL010,Azure,Intermediate,6,2025-10-25
EMP1286,SKL023,Market Research,Intermediate,3,2024-02-14
EMP1286,SKL028,Critical Thinking,Advanced,4,2024-09-03
EMP1286,SKL010,Azure,Intermediate,8,2025-11-03
EMP1286,SKL002,Java,Intermediate,6,2025-01-22
EMP1286,SKL014,Git,Expert,8,2024-03-15
EMP1287,SKL007,Docker,Advanced,6,2024-04-08
EMP1287,SKL016,Project Management,Expert,4,2025-06-24
EMP1287,SKL025,Communication,Advanced,8,2024-10-13
EMP1287,SKL024,Leadership,Advanced,15,2024-05-26
EMP1287,SKL026,Team Collaboration,Advanced,9,2025-07-01
EMP1287,SKL014,Git,Advanced,14,2025-10-19
EMP1287,SKL011,Machine Learning,Beginner,4,2025-06-15
EMP1287,SKL029,Creativity,Intermediate,2,2025-05-23
EMP1287,SKL022,Financial Modeling,Beginner,10,2024-08-06
EMP1287,SKL021,Stakeholder Management,Expert,11,2024-12-09
EMP1287,SKL015,CI/CD,Intermediate,7,2025-05-13
EMP1288,SKL006,Node.js,Intermediate,7,2024-11-23
EMP1288,SKL021,Stakeholder Management,Expert,9,2025-03-17
EMP1288,SKL023,Market Research,Intermediate,7,2025-04-27
EMP1289,SKL010,Azure,Advanced,15,2024-08-21
EMP1289,SKL009,AWS,Advanced,8,2025-05-03
EMP1289,SKL022,Financial Modeling,Advanced,15,2023-12-24
EMP1289,SKL029,Creativity,Intermediate,4,2025-03-29
EMP1289,SKL015,CI/CD,Beginner,7,2024-09-04
EMP1289,SKL012,Deep Learning,Intermediate,2,2025-10-29
EMP1289,SKL026,Team Collaboration,Intermediate,4,2024-10-04
EMP1289,SKL006,Node.js,Beginner,4,2025-06-03
EMP1289,SKL014,Git,Intermediate,6,2024-05-19
EMP1289,SKL018,Scrum,Beginner,11,2024-05-16
EMP1289,SKL031,Adaptability,Advanced,0,2024-11-15
EMP1290,SKL015,CI/CD,Expert,7,2023-12-06
EMP1290,SKL029,Creativity,Beginner,7,2025-10-25
EMP1290,SKL002,Java,Beginner,8,2025-08-02
EMP1290,SKL014,Git,Beginner,3,2024-08-16
EMP1290,SKL006,Node.js,Expert,8,2025-03-14
EMP1291,SKL027,Problem Solving,Intermediate,4,2025-05-11
EMP1291,SKL005,React,Expert,3,2025-04-18
EMP1291,SKL017,Agile,Intermediate,6,2023-12-01
EMP1291,SKL023,Market Research,Advanced,1,2025-05-04
EMP1291,SKL018,Scrum,Beginner,6,2025-04-10
EMP1291,SKL022,Financial Modeling,Intermediate,3,2025-03-25
EMP1291,SKL025,Communication,Advanced,0,2024-03-03
EMP1291,SKL019,Product Strategy,Beginner,0,2024-05-30
EMP1291,SKL004,SQL,Expert,3,2025-02-22
EMP1291,SKL011,Machine Learning,Beginner,8,2024-10-28
EMP1292,SKL018,Scrum,Advanced,0,2025-04-21
EMP1292,SKL001,Python,Expert,5,2024-03-03
EMP1292,SKL020,Business Analysis,Expert,0,2024-05-25
EMP1292,SKL027,Problem Solving,Beginner,4,2024-05-20
EMP1292,SKL009,AWS,Intermediate,4,2025-02-19
EMP1292,SKL012,Deep Learning,Intermediate,6,2025-02-01
EMP1292,SKL026,Team Collaboration,Beginner,11,2025-04-07
EMP1292,SKL028,Critical Thinking,Expert,8,2025-08-24
EMP1292,SKL025,Communication,Expert,6,2024-03-14
EMP1292,SKL019,Product Strategy,Beginner,4,2023-11-19
EMP1293,SKL016,Project Management,Expert,1,2024-02-08
EMP1293,SKL025,Communication,Intermediate,12,2025-06-30
EMP1293,SKL002,Java,Expert,4,2024-01-20
EMP1293,SKL020,Business Analysis,Beginner,5,2025-03-24
EMP1293,SKL029,Creativity,Beginner,13,2025-05-15
EMP1293,SKL022,Financial Modeling,Advanced,5,2025-10-22
EMP1293,SKL023,Market Research,Beginner,5,2024-09-03
EMP1293,SKL004,SQL,Advanced,13,2024-09-13
EMP1294,SKL010,Azure,Expert,13,2025-05-11
EMP1294,SKL019,Product Strategy,Advanced,6,2025-02-07
EMP1294,SKL030,Time Management,Intermediate,15,2025-10-09
EMP1294,SKL028,Critical Thinking,Advanced,10,2024-01-11
EMP1294,SKL013,Data Analysis,Advanced,5,2024-12-16
EMP1294,SKL004,SQL,Beginner,0,2025-10-16
EMP1295,SKL003,JavaScript,Beginner,8,2024-04-04
EMP1295,SKL016,Project Management,Beginner,12,2025-09-20
EMP1295,SKL007,Docker,Advanced,2,2024-10-03
EMP1295,SKL005,React,Advanced,3,2024-03-17
EMP1295,SKL026,Team Collaboration,Intermediate,6,2025-08-15
EMP1295,SKL012,Deep Learning,Beginner,10,2024-10-06
EMP1295,SKL023,Market Research,Intermediate,7,2024-05-24
EMP1296,SKL020,Business Analysis,Expert,7,2025-04-30
EMP1296,SKL015,CI/CD,Intermediate,3,2024-07-01
EMP1296,SKL016,Project Management,Advanced,2,2024-12-02
EMP1297,SKL014,Git,Beginner,4,2024-12-28
EMP1297,SKL003,JavaScript,Beginner,14,2025-04-04
EMP1297,SKL022,Financial Modeling,Beginner,13,2025-09-28
EMP1297,SKL017,Agile,Expert,7,2024-09-02
EMP1297,SKL008,Kubernetes,Expert,15,2025-02-07
EMP1297,SKL012,Deep Learning,Intermediate,3,2024-07-06
EMP1297,SKL027,Problem Solving,Intermediate,1,2025-06-02
EMP1297,SKL031,Adaptability,Expert,15,2024-09-24
EMP1297,SKL011,Machine Learning,Expert,5,2025-06-16
EMP1298,SKL014,Git,Intermediate,5,2025-09-20
EMP1298,SKL029,Creativity,Intermediate,0,2025-10-27
EMP1298,SKL011,Machine Learning,Advanced,11,2025-05-28
EMP1298,SKL001,Python,Intermediate,1,2025-09-15
EMP1298,SKL027,Problem Solving,Intermediate,12,2024-01-18
EMP1299,SKL026,Team Collaboration,Advanced,4,2024-02-02
EMP1299,SKL030,Time Management,Intermediate,4,2025-03-18
EMP1299,SKL015,CI/CD,Advanced,2,2025-01-27
EMP1299,SKL020,Business Analysis,Intermediate,5,2025-07-05
EMP1299,SKL018,Scrum,Advanced,1,2025-07-21
EMP1299,SKL016,Project Management,Intermediate,4,2024-08-03
EMP1299,SKL022,Financial Modeling,Expert,0,2025-08-03
EMP1299,SKL025,Communication,Intermediate,0,2024-02-28
EMP1300,SKL003,JavaScript,Intermediate,2,2024-06-05
EMP1300,SKL026,Team Collaboration,Beginner,2,2025-06-13
EMP1300,SKL002,Java,Beginner,2,2024-04-20
EMP1300,SKL004,SQL,Expert,2,2025-11-01
EMP1300,SKL008,Kubernetes,Intermediate,8,2025-06-13
EMP1300,SKL020,Business Analysis,Intermediate,2,2024-09-14
EMP1300,SKL011,Machine Learning,Beginner,14,2025-05-05
EMP1300,SKL021,Stakeholder Management,Expert,3,2024-07-06
EMP1300,SKL031,Adaptability,Expert,6,2023-11-14
EMP1300,SKL025,Communication,Advanced,15,2024-03-19
EMP1301,SKL010,Azure,Advanced,0,2025-08-05
EMP1301,SKL008,Kubernetes,Beginner,0,2024-11-25
EMP1301,SKL017,Agile,Advanced,1,2023-11-11
EMP1301,SKL018,Scrum,Expert,3,2024-01-24
EMP1301,SKL022,Financial Modeling,Beginner,3,2024-01-03
EMP1301,SKL006,Node.js,Advanced,1,2025-07-02
EMP1301,SKL025,Communication,Expert,3,2025-05-03
EMP1301,SKL011,Machine Learning,Intermediate,3,2024-09-29
EMP1301,SKL003,JavaScript,Intermediate,2,2024-12-21
EMP1302,SKL001,Python,Expert,4,2024-09-28
EMP1302,SKL025,Communication,Expert,2,2025-04-01
EMP1302,SKL008,Kubernetes,Advanced,2,2024-06-20
EMP1302,SKL005,React,Advanced,6,2025-06-01
EMP1302,SKL006,Node.js,Beginner,3,2024-10-09
EMP1302,SKL027,Problem Solving,Advanced,3,2024-03-21
EMP1303,SKL018,Scrum,Beginner,0,2024-03-26
EMP1303,SKL012,Deep Learning,Beginner,4,2024-08-27
EMP1303,SKL029,Creativity,Intermediate,1,2024-04-02
EMP1303,SKL020,Business Analysis,Intermediate,10,2025-05-09
EMP1303,SKL008,Kubernetes,Advanced,10,2024-02-22
EMP1303,SKL011,Machine Learning,Intermediate,8,2024-04-11
EMP1303,SKL022,Financial Modeling,Intermediate,2,2024-11-21
EMP1303,SKL030,Time Management,Expert,14,2024-03-30
EMP1303,SKL017,Agile,Beginner,13,2024-12-04
EMP1303,SKL027,Problem Solving,Expert,3,2024-02-03
EMP1304,SKL023,Market Research,Beginner,10,2024-10-25
EMP1304,SKL013,Data Analysis,Advanced,10,2025-01-23
EMP1304,SKL026,Team Collaboration,Beginner,9,2025-08-03
EMP1304,SKL028,Critical Thinking,Intermediate,12,2024-04-23
EMP1304,SKL005,React,Intermediate,0,2024-04-02
EMP1304,SKL021,Stakeholder Management,Beginner,13,2024-04-14
EMP1304,SKL017,Agile,Expert,6,2023-12-25
EMP1305,SKL003,JavaScript,Intermediate,1,2025-06-14
EMP1305,SKL002,Java,Expert,1,2024-03-30
EMP1305,SKL007,Docker,Intermediate,4,2025-07-30
EMP1305,SKL006,Node.js,Beginner,2,2025-06-21
EMP1305,SKL008,Kubernetes,Advanced,2,2024-04-07
EMP1305,SKL012,Deep Learning,Intermediate,0,2024-05-29
EMP1305,SKL026,Team Collaboration,Expert,0,2025-10-10
EMP1305,SKL017,Agile,Expert,2,2025-09-17
EMP1305,SKL030,Time Management,Beginner,0,2024-09-22
EMP1305,SKL018,Scrum,Intermediate,2,2024-10-17
EMP1305,SKL016,Project Management,Beginner,3,2025-03-10
EMP1306,SKL011,Machine Learning,Expert,6,2025-10-19
EMP1306,SKL014,Git,Expert,9,2025-03-09
EMP1306,SKL008,Kubernetes,Intermediate,2,2024-02-02
EMP1306,SKL027,Problem Solving,Advanced,3,2025-09-14
EMP1306,SKL020,Business Analysis,Advanced,9,2025-03-18
EMP1306,SKL003,JavaScript,Intermediate,4,2024-03-18
EMP1306,SKL013,Data Analysis,Expert,14,2024-01-10
EMP1306,SKL029,Creativity,Advanced,6,2024-06-24
EMP1306,SKL024,Leadership,Expert,9,2024-01-15
EMP1307,SKL005,React,Beginner,13,2024-08-29
EMP1307,SKL011,Machine Learning,Advanced,8,2024-02-14
EMP1307,SKL024,Leadership,Expert,12,2024-06-11
EMP1307,SKL030,Time Management,Advanced,1,2023-12-29
EMP1307,SKL017,Agile,Expert,15,2024-08-01
EMP1308,SKL002,Java,Expert,9,2023-12-03
EMP1308,SKL023,Market Research,Intermediate,14,2025-02-06
EMP1308,SKL021,Stakeholder Management,Expert,12,2024-05-10
EMP1308,SKL027,Problem Solving,Advanced,13,2024-11-15
EMP1308,SKL012,Deep Learning,Intermediate,15,2024-11-20
EMP1308,SKL007,Docker,Beginner,12,2025-04-15
EMP1308,SKL029,Creativity,Advanced,5,2025-06-22
EMP1309,SKL027,Problem Solving,Intermediate,5,2024-01-27
EMP1309,SKL021,Stakeholder Management,Advanced,0,2023-11-17
EMP1309,SKL012,Deep Learning,Intermediate,6,2023-12-27
EMP1309,SKL029,Creativity,Expert,11,2024-06-03
EMP1309,SKL016,Project Management,Intermediate,10,2025-06-15
EMP1309,SKL019,Product Strategy,Expert,11,2023-11-15
EMP1309,SKL004,SQL,Expert,3,2025-04-09
EMP1309,SKL009,AWS,Expert,1,2025-02-04
EMP1309,SKL017,Agile,Expert,0,2025-07-14
EMP1310,SKL011,Machine Learning,Expert,3,2023-12-12
EMP1310,SKL001,Python,Intermediate,3,2024-01-24
EMP1310,SKL007,Docker,Beginner,1,2024-04-21
EMP1311,SKL011,Machine Learning,Intermediate,0,2024-12-19
EMP1311,SKL019,Product Strategy,Intermediate,2,2025-07-16
EMP1311,SKL003,JavaScript,Expert,5,2023-11-15
EMP1311,SKL017,Agile,Expert,11,2024-08-27
EMP1311,SKL030,Time Management,Advanced,12,2025-02-20
EMP1311,SKL016,Project Management,Beginner,11,2024-12-17
EMP1311,SKL026,Team Collaboration,Intermediate,7,2025-06-23
EMP1311,SKL023,Market Research,Beginner,1,2024-06-03
EMP1312,SKL011,Machine Learning,Intermediate,0,2025-11-03
EMP1312,SKL014,Git,Beginner,7,2024-11-21
EMP1312,SKL028,Critical Thinking,Intermediate,11,2024-11-11
EMP1312,SKL026,Team Collaboration,Beginner,6,2025-06-19
EMP1312,SKL020,Business Analysis,Intermediate,10,2024-07-28
EMP1312,SKL006,Node.js,Beginner,5,2025-02-21
EMP1312,SKL016,Project Management,Expert,7,2024-10-08
EMP1312,SKL031,Adaptability,Beginner,6,2024-07-28
EMP1312,SKL001,Python,Beginner,14,2024-08-23
EMP1312,SKL005,React,Beginner,11,2025-04-22
EMP1312,SKL029,Creativity,Advanced,0,2025-10-01
EMP1313,SKL013,Data Analysis,Intermediate,15,2024-08-02
EMP1313,SKL024,Leadership,Intermediate,15,2024-07-11
EMP1313,SKL019,Product Strategy,Expert,4,2025-08-05
EMP1313,SKL022,Financial Modeling,Expert,6,2024-05-14
EMP1313,SKL016,Project Management,Intermediate,7,2025-11-09
EMP1313,SKL027,Problem Solving,Intermediate,9,2024-08-16
EMP1313,SKL021,Stakeholder Management,Intermediate,7,2025-04-09
EMP1313,SKL007,Docker,Beginner,13,2024-09-14
EMP1314,SKL020,Business Analysis,Beginner,0,2024-08-29
EMP1314,SKL029,Creativity,Advanced,0,2025-02-26
EMP1314,SKL024,Leadership,Intermediate,0,2023-12-24
EMP1314,SKL025,Communication,Beginner,0,2024-08-12
EMP1314,SKL021,Stakeholder Management,Intermediate,0,2025-09-18
EMP1314,SKL005,React,Expert,0,2024-07-23
EMP1315,SKL026,Team Collaboration,Advanced,3,2025-07-28
EMP1315,SKL018,Scrum,Beginner,4,2024-01-26
EMP1315,SKL031,Adaptability,Intermediate,7,2023-11-12
EMP1315,SKL007,Docker,Expert,0,2024-10-29
EMP1315,SKL010,Azure,Intermediate,6,2025-09-16
EMP1315,SKL021,Stakeholder Management,Expert,10,2025-05-05
EMP1315,SKL024,Leadership,Intermediate,2,2024-09-17
EMP1315,SKL029,Creativity,Intermediate,8,2025-05-26
EMP1315,SKL011,Machine Learning,Advanced,12,2025-08-19
EMP1315,SKL017,Agile,Beginner,1,2025-09-29
EMP1315,SKL009,AWS,Advanced,15,2025-10-28
EMP1315,SKL019,Product Strategy,Advanced,11,2024-02-25
EMP1316,SKL004,SQL,Beginner,1,2023-11-29
EMP1316,SKL003,JavaScript,Advanced,0,2025-02-19
EMP1316,SKL006,Node.js,Beginner,0,2024-02-13
EMP1316,SKL022,Financial Modeling,Intermediate,1,2025-09-14
EMP1316,SKL014,Git,Advanced,0,2024-12-26
EMP1316,SKL015,CI/CD,Intermediate,1,2024-06-14
EMP1316,SKL031,Adaptability,Expert,1,2025-05-06
EMP1316,SKL023,Market Research,Intermediate,0,2025-06-15
EMP1316,SKL012,Deep Learning,Beginner,0,2025-08-04
EMP1316,SKL005,React,Beginner,1,2024-05-21
EMP1316,SKL007,Docker,Expert,0,2024-08-22
EMP1317,SKL011,Machine Learning,Intermediate,2,2024-10-26
EMP1317,SKL015,CI/CD,Beginner,11,2025-03-04
EMP1317,SKL017,Agile,Beginner,2,2025-04-25
EMP1317,SKL008,Kubernetes,Beginner,4,2025-04-04
EMP1317,SKL016,Project Management,Beginner,7,2025-09-15
EMP1317,SKL020,Business Analysis,Advanced,14,2024-11-13
EMP1317,SKL021,Stakeholder Management,Advanced,1,2024-12-13
EMP1317,SKL018,Scrum,Intermediate,10,2024-09-25
EMP1317,SKL002,Java,Beginner,4,2025-04-05
EMP1317,SKL009,AWS,Advanced,3,2024-04-03
EMP1317,SKL027,Problem Solving,Expert,12,2023-11-12
EMP1317,SKL026,Team Collaboration,Beginner,13,2025-03-19
EMP1318,SKL015,CI/CD,Intermediate,9,2025-08-02
EMP1318,SKL028,Critical Thinking,Beginner,7,2024-07-17
EMP1318,SKL019,Product Strategy,Expert,15,2023-11-22
EMP1318,SKL031,Adaptability,Advanced,10,2025-03-16
EMP1318,SKL014,Git,Advanced,10,2024-08-15
EMP1318,SKL005,React,Intermediate,5,2025-09-18
EMP1318,SKL027,Problem Solving,Expert,6,2023-12-15
EMP1318,SKL012,Deep Learning,Expert,12,2025-07-29
EMP1318,SKL030,Time Management,Advanced,2,2025-06-03
EMP1318,SKL006,Node.js,Expert,7,2024-07-19
EMP1319,SKL004,SQL,Advanced,7,2025-04-19
EMP1319,SKL027,Problem Solving,Beginner,3,2024-10-20
EMP1319,SKL019,Product Strategy,Beginner,14,2024-05-09
EMP1319,SKL031,Adaptability,Beginner,11,2025-02-23
EMP1319,SKL007,Docker,Intermediate,3,2024-11-20
EMP1319,SKL015,CI/CD,Expert,7,2024-09-15
EMP1319,SKL014,Git,Expert,3,2025-06-06
EMP1319,SKL013,Data Analysis,Beginner,0,2025-02-27
EMP1319,SKL023,Market Research,Intermediate,3,2025-07-18
EMP1319,SKL022,Financial Modeling,Expert,9,2024-01-12
EMP1319,SKL001,Python,Intermediate,10,2024-08-06
EMP1320,SKL001,Python,Beginner,14,2024-10-07
EMP1320,SKL018,Scrum,Intermediate,13,2025-11-08
EMP1320,SKL029,Creativity,Intermediate,13,2025-11-02
EMP1320,SKL027,Problem Solving,Expert,14,2025-11-02
EMP1320,SKL006,Node.js,Expert,14,2024-11-13
EMP1320,SKL005,React,Intermediate,14,2025-04-04
EMP1320,SKL013,Data Analysis,Beginner,10,2025-09-05
EMP1320,SKL012,Deep Learning,Beginner,8,2025-05-06
EMP1320,SKL024,Leadership,Expert,2,2025-10-13
EMP1320,SKL023,Market Research,Intermediate,14,2024-01-27
EMP1320,SKL016,Project Management,Expert,0,2025-06-02
EMP1320,SKL002,Java,Beginner,15,2024-09-03
EMP1321,SKL021,Stakeholder Management,Beginner,5,2024-06-25
EMP1321,SKL015,CI/CD,Expert,0,2025-02-23
EMP1321,SKL030,Time Management,Advanced,1,2024-04-09
EMP1321,SKL024,Leadership,Expert,5,2025-05-15
EMP1321,SKL002,Java,Intermediate,4,2024-02-29
EMP1321,SKL012,Deep Learning,Intermediate,1,2025-09-15
EMP1322,SKL010,Azure,Advanced,11,2024-12-17
EMP1322,SKL011,Machine Learning,Expert,14,2025-09-20
EMP1322,SKL012,Deep Learning,Expert,8,2025-01-27
EMP1322,SKL022,Financial Modeling,Intermediate,10,2025-07-11
EMP1322,SKL030,Time Management,Expert,11,2025-09-05
EMP1322,SKL026,Team Collaboration,Beginner,1,2025-05-19
EMP1322,SKL018,Scrum,Beginner,14,2024-12-05
EMP1322,SKL006,Node.js,Expert,3,2023-12-04
EMP1322,SKL029,Creativity,Expert,0,2024-02-17
EMP1322,SKL013,Data Analysis,Beginner,5,2024-11-30
EMP1322,SKL004,SQL,Advanced,1,2025-07-20
EMP1322,SKL005,React,Intermediate,15,2024-01-16
EMP1323,SKL026,Team Collaboration,Beginner,6,2024-07-01
EMP1323,SKL009,AWS,Beginner,2,2025-08-17
EMP1323,SKL011,Machine Learning,Expert,4,2025-04-15
EMP1324,SKL030,Time Management,Intermediate,11,2025-01-09
EMP1324,SKL006,Node.js,Intermediate,7,2025-09-19
EMP1324,SKL022,Financial Modeling,Expert,0,2024-11-06
EMP1324,SKL020,Business Analysis,Expert,3,2024-03-19
EMP1324,SKL012,Deep Learning,Intermediate,11,2025-10-06
EMP1324,SKL021,Stakeholder Management,Expert,1,2024-10-21
EMP1324,SKL026,Team Collaboration,Advanced,4,2024-02-07
EMP1324,SKL015,CI/CD,Intermediate,15,2024-11-18
EMP1324,SKL016,Project Management,Intermediate,10,2025-04-07
EMP1324,SKL005,React,Intermediate,5,2025-01-02
EMP1325,SKL030,Time Management,Expert,1,2024-05-15
